# 30781	２７８／エンド	
* Alkanese Rize	アルカネーゼ	Female
* Cream Ganoblade	クリーム	Female
* King Mitsubishi	三菱王	Male
* Urza Pranaice	ウルザ	Female

30991	-	ランス砦――――	Rance Fortress――――

30992	Alkanese Rize	「アニキがトンネルを開通させたらしいぜ！」	「Bro opened up a tunnel!」

30993	Cream Ganoblade	「本当ですか！」	「Really!」

30994	Alkanese Rize	「あぁ。アタイもその場にいたかったなー。	「Yeah. I wish I was there too.
30995	+	　残念だぜ」	　Too bad.」

30996	King Mitsubishi	「ふむ……素晴らしい速度だ。	「Hmm... impressive speed.
30997	+	　今少しかかるかと思ったが……」	　I thought it would take a bit longer...」

30998	Urza Pranaice	「ともあれ、これで……」	「Anyway, with this...」

30999	King Mitsubishi	「うむ。地下ルートを用いることができる。	「Yes. We can use the underground route.
31000	+	　補給なり人員輸送なり、活用されよ」	　Whether for supplies or troop transport, make full use of it.」

31001	Urza Pranaice	「ご厚情に感謝します」	「Thank you for your generosity.」

31002	-	両者の間で、力強く握手が交わされた。	A firm handshake was exchanged between the two.

31003	King Mitsubishi	「ところで……うし車などの使用は注意されよ。	「By the way... be careful using ox carts and such.
31004	+	　本来はポピンズ用のルート故、天井がな」	　It was originally built for Poppins, so the ceiling is low.」

31005	Alkanese Rize	「…………アタイは無理かな」	「............Guess it's impossible for me.」

31006	-	ポピンズの地下ルートを経由して、	Thanks to the Poppins' underground route,
31007	+	ランス砦から世界各地に移動できるようになった。	it became possible to travel from Rance Fort to various places around the world.
