# 34963	t６０８／移動売春	

259520	?		再び、シーウィードに到着	Arrived again at Seaweed. Tavern Also
259521	+		酒場	an ultra-luxury inn; Arms treated everyone.
259522	+		超高級の宿でもある、アームズにはみんなにご馳走した	We talked about the method to cure Nikkou.
259523	+		　日光を直す方法についての話し	El talks about how much his group has grown
259524	+		　エールはあれからこんなに仲間が増えた事を語る	since then. Zance: I oppose letting non-siblings
259525	+		　ザンス．兄妹でない者を仲間に入れるのは反対だが、アームズさんは特別だな	join the group, but Arms-san is special.
259526	+		　　と実績をほめつつ、色香にちょっと惑わされている	While praising his achievements, he's slightly
259527	+		　	 
259528	+		私は日光を連れて部屋にいっている	bewitched by her beauty. I took Nikkou along
259529	+		そうそう、君達も、もし興味があればここを経験したらいい	and went to the room. By the way, if you guys
259530	+		全員分の料金はもう払っている	are interested, you should try this place. The
259531	+		まじっすかー	fee for everyone has already been paid. Really?!
