# 30752	１５２／精鋭をスカウト	
* Arlcoate Marius	アールコート	Female
* Rance	ランス	Male
* Sill Plain	シィル	Female
* Biscuitta Burns	ビスケッタ	Female
* Cream Ganoblade	クリーム	Female

29395	Arlcoate Marius	「い、以上が今回の、戦果報告になります。	「Th-that concludes the battle report for this operation.
29396	+	　……お疲れ様です、おじ様」	　......Good work, Uncle.」

29397	Rance	「おう、アールコートちゃんもお疲れ」	「Yeah, you too Arlcoate-chan, good work.」

29398	Arlcoate Marius	「……すごいです。この少数で、この戦果……	「......Amazing. Achieving this much with such a small force......
29399	+	　魔人討伐隊は、普通じゃないですね……」	　The Fiend Extermination Squad really isn't normal......」

29400	Rance	「がはははは。ま、俺様率いる最強部隊だからな。	「Gahahahaha. Well, it's the strongest squad led by me.
29401	+	　この程度当然だ」	　This much is only natural.」

29402	Arlcoate Marius	「こちらもおじ様の活躍を活かせるように	「We'll do our best to make use of your achievements too,
29403	+	　頑張りますね」	　Uncle.」

29404	-	ぺこりと頭を下げて、アールコートは退出した。	Arlcoate bowed politely and left the room.

29405	Rance	「……うーむ。だがもうちょっと戦力が欲しいな」	「......Hmm. But I want a bit more fighting strength.」

29406	Sill Plain	「え、そうですか？	「Eh, really?
29407	+	　皆さん、とってもお強いと思いますけど……」	　I think everyone is really strong though......」

29408	Rance	「頭数が少ないからな」	「We don't have enough numbers.」

29409	-	手元に置かれたお茶を軽く啜る。	He took a light sip of the tea in front of him.

29410	Rance	「世界にはまだまだ隠れた人材がいるはずだ。	「There must still be hidden talents in the world.
29411	+	　それを集めてこそ俺様の最強部隊と言えるだろう」	　Only by gathering them can it truly be called my strongest squad.」

29412	Sill Plain	「……でも……どうやって探しましょう？」	「......But...... how should we look for them?」

29413	Rance	「とりあえず、軍の中にいる奴からにするか」	「For now, let's start with people already in the army.」

29414	-	ランスは音高く手を拍った。	Rance clapped his hands loudly.

29415	Biscuitta Burns	「お呼びですか、ご主人様」	「You called, Master?」

29416	Rance	「うむ。誰か軍に詳しい……そうだな、	「Yeah. Someone familiar with the military...... Right,
29417	+	　クリームちゃんを呼んでくれ」	　call Cream-chan for me.」

29418	Biscuitta Burns	「かしこまりました」	「Understood.」

29419	-	やがて、ノックの後にクリームがやってきた。	Soon after, Cream arrived following a knock.

29420	Cream Ganoblade	「お呼びになりましたか、総統？」	「You called for me, Supreme Leader?」

29421	Rance	「うむ。魔人討伐隊に新戦力を加入させたい。	「Yeah. I want to add new members to the Fiend Extermination Squad.
29422	+	　もちろん美人だ！」	　Beautiful girls of course!」

29423	Cream Ganoblade	「……………………」	「........................」

29424	-	一度、クリームは頭痛を堪える表情をしてから、	Cream made a face as if holding back a headache,
29425	+	ランスに向き直った。	then turned back to Rance.

29426	Cream Ganoblade	「総統でしたら、各国で、これはと思う者を	「If it's you, Supreme Leader, you may recruit anyone
29427	+	　引き抜いてくださって構いませんが」	　you think is suitable from any country.」

29428	Rance	「わざわざ足を運んで一人一人見るのは面倒くさい。	「Going around to see each one personally is too much hassle.
29429	+	　リストとか無いのか」	　Don't you have a list or something?」

29430	Cream Ganoblade	「面倒と言われましても……	「Even if you call it a hassle......
29431	+	　はぁ、分かりました。一日お待ちください」	　Sigh, understood. Please wait one day.」

29432	Rance	「おっ、流石はクリームちゃんだな。	「Oh, as expected of Cream-chan.
29433	+	　頼んだぞ」	　I'm counting on you.」

29434	Cream Ganoblade	「魔人討伐隊の戦力が最優先なのは承知しています。	「I understand that strengthening the Fiend Extermination Squad is top priority.
29435	+	　正面から魔軍と戦っても厳しいですし……」	　Fighting the Monster Army head-on is difficult after all......」

29436	Rance	「うむうむ、よろしいぞ。	「Yes yes, very good.
29437	+	　素直にベッドまで付いてきてくれれば	　It would be even better if you obediently followed me to bed
29438	+	　もっといいがな。今夜辺りどうだ」	　though. How about tonight?」

29439	Cream Ganoblade	「…………今日中に、リストを作ると……	「............I just said I'd make the list today......
29440	+	　今、そう言いませんでしたか？」	　Didn't I just say that?」

29441	Rance	「冗談だ冗談。堅すぎると老けるのが早くなるぞ」	「Just kidding. Being too stiff will make you age faster.」

29442	Cream Ganoblade	「……失礼します」	「......Excuse me.」

29443	-	疲れた様子を隠せなくなって、	Unable to hide her exhaustion any longer,
29444	+	クリームは一礼して退出した。	Cream bowed and left the room.

29445	Rance	「さーて、どんなのがくるかな。	「Now then, I wonder what kind of girls will come.
29446	+	　楽しみ楽しみ」	　Can't wait, can't wait.」

29447	-	翌日――――	The next day――――

29448	Cream Ganoblade	「こちらがリストになります」	「Here is the list.」

29449	Rance	「うおっ」	「Whoa!」

29450	-	見合いの釣書のような書類の束が、	A huge stack of documents resembling marriage candidate profiles
29451	+	ランスの前に小山のように積み上げられた。	was piled up like a mountain in front of Rance.

29452	Cream Ganoblade	「各国、司令官級を除いたレベル30以上の	「This is a list of level 30+ veterans from every country,
29453	+	　熟練者のリストになります。こちらからどうぞ」	　excluding commander-class personnel. Here you go.」

29454	Rance	「けっこう多いんだな……」	「There's quite a lot......」

29455	Cream Ganoblade	「それでも、全体から見たら微々たるものです。	「Even so, it's only a tiny fraction overall.
29456	+	　千人もいません」	　Less than a thousand people.」

29457	Rance	「よーし、どれどれ……」	「Alright, let's see......」

29458	-	ランスが数百の資料を、ひとつひとつ開いていく。	Rance opened the hundreds of documents one by one.

29459	Rance	「おっさん、パス……おっさん、パス……	「Old man, pass...... Old man, pass......
29460	+	　なんだこいつ、顔が気に食わん。クビだ。	　What's with this guy, I don't like his face. Rejected.
29461	+	　おっ、まあまあ。この娘は保留……」	　Oh, not bad. This girl is on hold......」

29462	Cream Ganoblade	「……あの。ちゃんと内容を確認されていますか？」	「......Um. Are you actually reading the contents?」

29463	Rance	「うーん、男が多いぞ！　要らん！」	「Ugh, too many men! Don't need them!」

29464	Cream Ganoblade	「な、そんな理由で……！」	「Wha, for such a reason......!」

29465	Rance	「重要なことだぞ。	「It's important.
29466	+	　むー、パスパスパス……」	　Muー, pass pass pass......」

29467	-	ランスは一瞬資料を開いては、	Rance opened each document for a split second,
29468	+	男と見るやどんどん捨てていく。	and discarded them the moment he saw they were men.

29469	Cream Ganoblade	「もっと、レベルやスキルで選んでください！」	「Please choose based on level and skills!」

29470	Rance	「あー、だめだめんどい。	「Ah, too much hassle.
29471	+	　シィル、お前が選んどけ！」	　Sill, you pick them!」

29472	Sill Plain	「へ？　私ですか？」	「Eh? Me?」

29473	Rance	「おう。俺好みの新入隊員だ。分かるな？」	「Yeah. New members I would like. You get it, right?」

29474	Sill Plain	「う……は、はい……」	「U...... Y-yes......」

29475	Rance	「弱いと困るが、そこはクリームちゃんの調査が	「Weak ones would be a problem, but Cream-chan's investigation
29476	+	　入ってるからな。問題あるまい」	　covers that, so it should be fine.」

29477	Cream Ganoblade	「はぁ……もう少し踏み込んだ所まで	「Sigh...... I wanted you to look a bit deeper......」
29478	+	　活かして欲しかったですが……」	

29479	Rance	「あ、そうだ。処女を選べよ。	「Oh right. Pick virgins.
29480	+	　今は処女気分なのだ。がはははは」	　I'm in the mood for virgins right now. Gahahahaha」

29481	Sill Plain	「え、え、そんな項目ありませんけど……」	「Eh, ehh, there's no such category though......」

29482	Cream Ganoblade	「……当然です」	「......Of course not.」

29483	Rance	「いいから選べ。	「Just pick them.
29484	+	　処女じゃなかったらお仕置きだからな」	　If they're not virgins there will be punishment.」

29485	Sill Plain	「ふ、ふぇぇ……や、やってみます……」	「Fueee...... I-I'll try......」

29486	Cream Ganoblade	「はぁ……では、私は失礼しますね。	「Sigh...... Then I'll take my leave.
29487	+	　仕事に戻ります」	　Back to work.」

29488	-	クリームが去り、シィルは資料と格闘し始めた。	Cream left, and Sill began struggling with the documents.

29489	Sill Plain	「えーっと、まず男性の方と女性の方を分別して……	「Umm, first separate the men and women......
29490	+	　その中で、ランス様のお好きそうな……」	　Then among the women, ones Rance-sama would like......」

29491	Sill Plain~	（あ……この娘、可愛いけど恋人がいそう……	(Ah...... This girl is cute but seems to have a boyfriend......
29492	+	　こっちの人は……綺麗だけど、年齢が……）	　This one is beautiful but her age......)

29493	Sill Plain	「ん……こんなところ、かな……」	「Nn...... Maybe around here......」

29494	Rance	「できたかー？」	「Done yetー?」

29495	Sill Plain	「はい、ランス様。三人選べました」	「Yes, Rance-sama. I picked three.」

29496	Rance	「三人？　こんだけいて、条件に見合うのが	「Three? With this many around, only three
29497	+	　たった三人ぼっちか」	　meet my standards?」

29498	Sill Plain	「ランス様の条件、厳しいです……」	「Your standards are so strict, Rance-sama......」

29499	Rance	「ふん、まあいい。	「Hmph, whatever.
29500	+	　この三人をさっそく呼べ！」	　Call these three right now!」
