# 32010	火炎書士／キャライベントＡ	
* Rance	ランス	Male
* Flame Scrivener	火炎書士	Female
* La Hawzel	ハウゼル	Female

116972	Rance	真剣	「火炎書士」	「Flame Scrivener」

116973	Flame Scrivener	基本	「ああ、ランス総統。	「Yes, Supreme Leader Rance.
116974	+		　はい？　どうかしましたか？」	　Yes? Is something wrong?」

116975	Rance		「君のもとに兵達から苦情が届いている」	「Complaints from soldiers have reached me about you.」

116976	Flame Scrivener		「えーっ、なんでですかー！？」	「Ehh, why!?」

116977	Flame Scrivener		「あ、やっぱり、	「Ah, as expected,
116978	+		　火炎ちゃん、役立たずですか？	　is Flame-chan useless?
116979	+		　ポンコツのへっぽこぴーですか？」	　A clumsy good-for-nothing?」

116980	Rance	真剣	「いや、仕事自体はよく出来てる」	「No, your work itself is excellent.」

116981	Rance		「仕事は早いし、細かいとこまでよく気がつくし、	You're fast and attentive to details,
116982	+		　その点は軍師連中も褒めていたぞ」	　the strategists praised that.」

116983	Rance	だる顔	「というか魔人連中の中で、	「Rather, among the Fiend,
116984	+		　常識人というだけで評価は好評だ」	　just being the sensible one gets good reviews.」

116985	Flame Scrivener	基本	「じゃあ、何が……」	「Then what is...」

116986	Rance		「仮面が怖いってよ」	「They say your mask is scary.」

116987	Flame Scrivener		「あー……」	「Ah...」

116988	Flame Scrivener		「って、えー！」	「Wait, ehh!」

116989	Flame Scrivener		「しくしく……また仮面ですか……	「Sniff sniff... the mask again...
116990	+		　火炎ちゃんは可愛いと思うんですけどね……」	　I think Flame-chan's mask is cute though...」

116991	Rance		「もういい加減その仮面取ったらどうだ？」	「Why don't you take that mask off already?」

116992	Flame Scrivener		「わあ、駄目駄目駄目！	「Waa, no no no!
116993	+		　火炎ちゃんの素顔はとても人様に	　Flame-chan's real face is not something
116994	+		　お見せ出来るものでは……」	　I can show to people...」

116995	Rance		「じゃあ、せめて普通の仮面にすればいいだろうに」	「Then at least use a normal mask.」

116996	Flame Scrivener		「うう、この仮面とっても可愛いと思うのに……」	「Uuu, but I think this mask is very cute...」

116997	La Hawzel	武装なし	「火炎は……少し趣味が変わっているんです……」	「Flame has... a bit unusual taste...」

116998	La Hawzel		「美醜の評価が逆転しているようで……」	「Her sense of beauty and ugliness seems reversed...」

116999	Rance	基本	「逆転？」	「Reversed?」

117000	La Hawzel	武装なし	「仔わんわんや仔にゃんにゃんなどの	「Puppy-wuppies and kitty-nyannies and such
117001	+		　可愛いものはグロテスクに見えて……」	　cute things look grotesque to me...」

117002	La Hawzel		「臓物や血しぶきなどのグロテスクなものは	「Gore, blood splatter, and grotesque things
117003	+		　可愛かったり格好良く見えるようで……」	　look cute or cool to me...」

117004	Rance	だる顔	「ややこしい奴め……」	「What a complicated guy...」

117005	Rance	真剣	「ちなみにハウゼルの顔はどう見える？」	「By the way, how does Hawzel's face look to you?」

117006	Flame Scrivener	基本	「はい、世界一グロテスクです！」	「Yes, the most grotesque in the world!」

117007	Rance		「…………」	「............」

117008	Flame Scrivener		「あ、でもでも、お顔がどんなものでも、	「Ah, but but, no matter what your face looks like,
117009	+		　火炎はハウゼル様、世界一大好きですよ！？」	　Flame loves Hawzel-sama the most in the world!?」

117010	La Hawzel	武装なし／困り	「これ以外は本当に	「Aside from this she's really
117011	+		　よく出来た良い子なんですが……」	　a well-behaved good girl...」

117012	Rance	基本	「常識はあるのになぁ」	「She has common sense though...」

117013	La Hawzel	武装なし	「常識はあるんですけどね……」	「She does have common sense...」

117014	Rance	基本	「……変な奴」	「...Weird guy.」

117015	Flame Scrivener		「えー……」	「Ehh...」
