# 30597	ミル／キャライベントＢ	
* Mill Yorks	ミル	Female
* Rance	ランス	Male
* Atago McCart	アタゴ	Female
* Girl	汎用少女	Female

17484	Mill Yorks	基本	「ねぇねぇ、ランス、ランス♪」	「Hey hey, Rance, Rance♪
17485	+		　デートしよ？」	　Let's go on a date?」

17486	Rance	だる顔	「デートだぁ……？」	「A date......?」

17487	Mill Yorks	艶	「そ。おとなのデート。	「Yep. An adult date.
17488	+		　もちろん夜は…………ふふっ♪」	　And of course at night...... fufu♪」

17489	Rance	基本	「ふーむ……ま、よかろう。	「Hmm...... Well, alright.
17490	+		　ここにいても要らん仕事を押しつけられるだけだ」	　Staying here just means more annoying work.」

17491	Mill Yorks		「やった！」	「Yay!」

17492	Rance		「で、プランはあるのか？」	「So, do you have a plan?」

17493	Mill Yorks		「もっちろん。	「Of course.
17494	+		　まずは高級ブティック行ってー……」	　First we go to a fancy boutique......」

17495	?		「いらっしゃいませ」	「Welcome.」

17496	Mill Yorks		「服を見立ててくれる？」	「Can you help pick out some clothes?」

17497	?		「かしこまりました」	「Certainly.」

17498	-		………………	………………

17499	-		…………	…………

17500	-		……	……

17501	Mill Yorks	怒	「もー！　あの店員！	「Geez! That shopkeeper!
17502	+		　高級セーラ服出してくるとか！	　Bringing out a high-class sailor suit!
17503	+		　何考えてんの！」	　What was he thinking!?」

17504	Mill Yorks		「普通、レディが服を見立てろって言ったら、	「Normally, when a lady asks you to pick out an outfit,
17505	+		　セクシー満点の服持ってくるでしょ！」	　you bring out something overflowing with sex appeal!」

17506	Rance	真剣	「任せたのはお前だろ」	「You're the one who left it up to him.」

17507	Mill Yorks	泣	「背中ががばーっと開いた、	「I wanted a night dress or something,
17508	+		　ナイトドレスとかが良かったのに〜……」	　with the back wide open like *whoosh*... sigh...」

17509	Rance	基本	「で、次は？」	「So, what's next?」

17510	Mill Yorks	艶	「もち、お酒……」	「Of course, alcohol......」

17511	Atago McCart	基本	「ダメ」	「No.」

