# 32287	３４０／その頃サイゼル１	
* Yuki	ユキ	Female
* La Seizel	サイゼル	Female
* Biscuitta Burns	ビスケッタ	Female
* La Hawzel	ハウゼル	Female

137660	-		平和なランス城に	In the peaceful Rance Castle
137661	+		不穏な影が近づいていた。	an ominous shadow was approaching.

137662	Yuki	基本	「ぱっぱっぱららららーん！	「Pappararararaaan!
137663	+		　今ここにユキちゃん爆誕の巻なんですけど！？」	　Yuki-chan's explosive debut right here!」

137664	La Seizel		「うるさい！」	「Shut up!」

137665	-		後ろから現れたサイゼルがユキの頭をスパーン。	Seizel appeared from behind and smacked Yuki's head.

137666	Yuki	首	「んぎゃー、首取れたー。	「Ngyaaah, my neck came off.
137667	+		　サイゼル様のすかぽんたーん」	　Seizel-sama's super slap~」

137668	La Seizel	ピキピキ	「ああもう、うるさい！	「Aah, so noisy!
137669	+		　私達は今、敵地にいるんだから	　We're in enemy territory right now,
137670	+		　静かになさい！」	　so be quiet!」

137671	Yuki	首	「ほいほい」	「Okay okay.」

137672	Yuki		「てーかー、んな警戒する必要あるかなー？	「By the way, do we really need to be this cautious?
137673	+		　カオスを持つグリーン男は今お出かけ中、	　The green guy with Chaos is out right now,
137674	+		　どうせ人間しかいないですよ？」	　it's just humans here, right?」

137675	La Seizel	基本	「念には念を入れるの。	「Better safe than sorry.
137676	+		　それよりここにハウゼルがいるって	　More importantly, Hawzel is really here,
137677	+		　確かなんでしょうね」	　right?」

137678	Yuki	首	「そっちはバッチリはっきり。	「Crystal clear on that.
137679	+		　火炎ちゃんの情報なんでマジひゃくぱー」	　Flame-chan's info is 100% reliable.」

137680	La Seizel	基本	「……ふん、相変わらずあんた達仲いいのね」	「...Hmph, you two are as close as ever.」

137681	La Seizel	困り	「……使徒がこうなのに、なんで私達は」	「...Even though our Apostles are like this, why are we...」

137682	Yuki	首	「なんて？」	「What?」

137683	La Seizel	基本	「な、なんでもないわよ！	「N-Nothing!
137684	+		　それより今から侵入するから、	　Anyway, we're infiltrating now,
137685	+		　いつもみたいに騒がしくするんじゃないわよ！」	　so don't make noise like usual!」

137686	Yuki	首	「あらほらさっさー」	「Alright alright, let's go~」

137687	La Seizel	基本	「…………体を回収してきなさい」	「............Go retrieve the body.」

137688	Yuki	首	「ほいほい」	「Okay okay.」

137689	-		…………	............

137690	-		……	...

137691	-		十分後――	Ten minutes later――

137692	Biscuitta Burns	基本	「ただ今ハウゼル様をお呼びいたします。	「I'll call Lady Hawzel right away.
137693	+		　どうぞこちらでお待ち下さい」	　Please wait here.」

137694	La Seizel		「あ、はい、どうも……」	「Ah, yes, thank you...」

137695	-		何故かサイゼル達はビスケッタ案内のもと、	For some reason, Seizel and the others were led by Biscuitta
137696	+		客室に通されていた。	into a guest room.

137697	Yuki		「ケケケケケケ！	「Kekekekeke!
137698	+		　即ばれてるよこの人☆」	　We're already busted☆」

137699	La Seizel	武装なし／ビビリ	「ううう、うるさいのよ！	「Uuuu, shut up!
137700	+		　あんたが騒ぐせいでしょ！」	　It's your fault for being loud!」

137701	La Seizel	武装なし／泣き	「くうっ……！	「Kuu...!
137702	+		　まさか、こんなことになるなんて……！	　I never thought it would come to this...!
137703	+		　こ、これからどうしよう……」	　What do we do now...」

137704	Yuki	基本	「うはっ！　この羊羹うまーっ！	「Uha! This yokan is delicious!
137705	+		　サイゼル様も食ってみたらどうですよ？」	　Seizel-sama, you should try some.」

137706	La Seizel	武装なし	「あんたね……」	「You...」

137707	La Seizel		「あ、でも本当だ、美味しい」	「Ah, but it's really good.」

137708	Yuki	基本	「サイゼル様、芋羊羹は苦手でしたよね、	「Seizel-sama hates sweet potato yokan, right?
137709	+		　ユキちゃんが食べてあげるですね」	　Yuki-chan will eat it for you.」

137710	La Seizel	武装なし	「なに勝手な設定つけてるのよ！	「Don't make up random things!
137711	+		　芋羊羹は私だって好きだから食べるわよ！」	　I like sweet potato yokan too!」

137712	-		魔人と使徒が羊羹をもぐもぐ食べていると	As the Fiend and Apostle munched on yokan,
137713	+		バーンと扉が開いた。	the door burst open.

137714	La Hawzel	武装なし／驚き	「サイゼル！？」	「Seizel!?」

137715	La Seizel	武装なし	「んむぐっ！？	「Nmg!?」
137716	+		　ごほっ、ごほっ！」	　Cough, cough!」

137717	La Hawzel		「……さ、サイゼル？」	「...S-Seizel?」

137718	La Seizel		「ふ、ふん、元気そうじゃない……」	「H-Hmph, you look well...」

137719	Yuki	基本	「今さら格好つけても遅いですよ？」	「It's too late to act cool now.」

137720	La Seizel	武装なし	「あんたは黙ってなさい！」	「You stay quiet!」

137721	Yuki	基本	「ケケケケケ！」	「Kekekekeke!」

137722	La Hawzel	武装なし	「ビスケッタさんに聞いて驚いて来たけど、	「I was shocked when Biscuitta told me,
137723	+		　まさか本当にサイゼルが来ているなんて……」	　I didn't expect you to actually be here...」

137724	La Seizel		「ふ、ふん……」	「H-Hmph...」

137725	-		居住まいを正して、	Seizel straightened her posture
137726	+		サイゼルがハウゼルに向かい合う。	and faced Hawzel.

137727	La Seizel		「あんた、いつまで人間に捕まってる気よ。	「How long do you plan to stay captured by humans?
137728	+		　逃げようと思えばいつでも出来たでしょ」	　You could have escaped anytime.」

137729	La Hawzel		「え、え……？」	「Eh, eh...?」

