# 32709	２６０／１／戦闘後	
* Green Monster Soldier	汎用魔物兵緑	Male
* Rance	ランス	Male
* Freya Idun	フレイア	Female
* Sill Plain	シィル	Female

171014	Green Monster Soldier	基本	「ひっ！　なんだこいつら……」	「Hii! What the hell are these guys...」

171015	Green Monster Soldier		「ひーーーっ！　誰か、助けてくれー！」	「Hiiii! Someone, help meー!」

171016	Rance		「あ、こら、逃げるな！」	「Hey, stop running!」

171017	Freya Idun		「ふっ――！」	「Hah――!」

171018	Green Monster Soldier		「ぐギゃ！？」	「Gugyah!?」

171019	-		背後から迫るフレイアに	The monster soldier struck down by Freya
171020	+		トドメを刺された魔物兵が崩れ落ちる。	approaching from behind collapsed.

171021	Rance		「よーし、よくやったフレイア」	「Nice, well done Freya.」

171022	Freya Idun		「気をつけてね、総統。	「Be careful, Supreme Leader.
171023	+		　一体も逃がしてはいけないわ」	　Don't let a single one escape.」

171024	Rance	真剣	「ふん、分かっとる」	「Hmph, I know.」

171025	Rance		「俺達の存在がバレたら、	「If our presence is discovered,
171026	+		　すぐに数千、数万の部隊が来るだろうからな」	　thousands or even tens of thousands of troops will come immediately.」

171027	Rance	だる顔	「奴らに気づかれないように侵入して、	「We have to sneak in without them noticing,
171028	+		　奇襲でケイブリスを殺すしかない」	　and kill Kayblis with a surprise attack.」

171029	Sill Plain	基本	「は、はい、慎重に進みましょう……」	「Y-Yes, let's proceed carefully...」

171030	Rance	真剣	「うむ、そして出会った部隊は	「Yes, and any unit we encounter
171031	+		　即座に全滅させなければな」	　must be wiped out instantly.」
