# 31980	美樹／裸	
* Kurusu Miki	美樹	Female
* Rance	ランス	Male

115033	Kurusu Miki	「はうー、どきどき……」	「Hauu, my heart's pounding......」

115034	Rance	「がははは！　そんなに恥ずかしがるな！」	「Gahahaha! Don't be so embarrassed!」

115035	Rance	「なんたって！　	「After all!
115036	?	俺達は！　	We are!
115037	+	恋人！」	Lovers!」

115038	Rance	「なんだからな！	「That's how it is!
115039	+	　がははははははははは！」	　Gahahahahahahaha!」

115040	Kurusu Miki	「う、うう〜……	「U, uuu~......
115041	+	　恥ずかしがるなって言われても、無理だよぉ……」	　Even if you tell me not to be embarrassed, I can't help it~......」

115042	-	美樹は顔を真っ赤にしたままもじもじと	Miki's face turned bright red as she fidgeted,
115043	+	両手を動かして体を隠していた。	moving her hands to hide her body.

115044	-	その目線はすっかり臨戦態勢状態の	Her gaze kept stealing glances at
115045	+	ランスのハイパー兵器を	Rance's hyper weapon,
115046	+	こわごわチラチラと見ていた。	which was fully ready for battle.

115047	Rance~	（おお〜、年頃の少女らしい初々しい反応。	（Ooh~, such a fresh reaction fitting for a girl her age.
115048	+	　ぐふふ、可愛いではないか）	　Gufufu, how cute.）

115049	Rance	「さあ、こういう時に男女がどうするのか、	「Now, you already know what a man and woman do
115050	+	　もう分かっているな？」	　at a time like this, right?」

115051	Kurusu Miki	「う……うん……	「U... yeah...
115052	+	　わ、分かるよ？」	　I, I know?」

115053	Kurusu Miki	「…………どきどき、どきどき」	「............Thump thump, thump thump.」

115054	-	向かい合った状態から、	Facing each other,
115055	+	美樹が背伸びをしてランスの顔に唇を近づける。	Miki stood on her toes and brought her lips close to Rance's face.

115056	-	　	　
115057	+	　　＜ちゅっ……＞	　　＜Chu......＞

115058	-	美樹は恥ずかしそうにほっぺにチューをした。	Miki gave him a shy little kiss on the cheek.

115059	Kurusu Miki	「ひゃ〜……私、ランスくんに自分から……」	「Hya~... I kissed Rance-kun on my own......」

115060	Kurusu Miki	「しちゃった……」	「I actually did it......」

115061	Kurusu Miki	「…………キス」	「............A kiss.」

115062	-	ぽっ、と美樹が顔を赤くする。	Miki's face flushed bright red.

115063	Kurusu Miki	「えへ、えへへ……	「Ehe, ehehe......
115064	+	　てれてれ、てれてれ……」	　I'm so embarrassed, so embarrassed......」

115065	Rance	「がー！　甘ーーーーい！」	「Gah! Too damn innocent!」

115066	Kurusu Miki	「ひゃあ、ランスくん！？」	「Kyaa, Rance-kun!?」

115067	-	美樹の軽い体をひょいとお姫様抱っこすると、	Rance easily princess-carried Miki's light body,
115068	+	ランスはベッドに向かう。	and headed straight for the bed.

115069	Rance	「俺達はもう大人なのだ！	「We're adults now!
115070	+	　ほっぺにキスなんてお子ちゃまのすることよー！」	　Kissing on the cheek is for kids!」

115071	Rance	「さあ、美樹ちゃん、一緒に大人になるぞー！」	「Come on Miki-chan, let's become adults together!」

115072	Kurusu Miki	「うううう〜〜……	「Uuuuu~......
115073	+	　そんなぁ、ランスくん……大人だよぉ……」	　No way, Rance-kun... We're already adults......」

115074	Rance	「がははは、いっただきまーす！」	「Gahahaha, time to dig in!」

115075	Kurusu Miki	「わっ、わっ、わーーー……！」	「Wah, wah, waaa......!」

115076	-	ランスはたっぷり美樹と恋人ごっこを楽しんだ。	Rance thoroughly enjoyed playing lovers with Miki.
