# 35615	t２５９／偵察中２	

264908	?		ランスの部隊の偵察状況２	Reconnaissance status of Rance's unit 2. Conversation with
264909	+		部隊に参加している女の子と会話	a girl participating in the unit. Setting. A gigantic tree called the
264910	+		設定	World Tree, about 500 meters tall and 3,000 meters wide. There
264911	+		　高さ５００メートル、幅３０００メートルにもおよぶ巨大な木、世界樹	are seven of them in the Monster Realm. Food and resources
264912	+		　魔物界には７つ存在している	can be abundantly gathered around them (mysteriously).
264913	+		　その周辺では食料や資源が豊富に取れる（不思議）ので	More than a million monsters gather there and build huge
264914	+		　百万以上の魔物達が集まり巨大な集落を築いている	settlements. In the past, they were domains of individual Fiends
264915	+		　昔は各魔人や有力なモンスターの支配地でしたが、魔物将軍などにより	and powerful monsters, but by Monster Generals and others,
264916	+		　組織化していく事で彼らの拠点として大きくなっていった	they became organized and grew into their strongholds. The
264917	+		タンザモンザツリーは魔人同士が争った派閥戦争の際にケイブリスが本拠地に	Tanzamonza Tree was the headquarters Kayblis used during
264918	+		使っていた場所。	faction wars among Fiends. It was the place used as a base.
