# 33102	６１１／ソロ３	route
* Hanny	汎用ハニー	Male
* Nagata-kun	長田君２	Male
* Princess Panasonic	松下姫	Female
* Masou Shizuka	志津香２	Female
* Reset Kalar	リセット２	Female
* Zance Leazas	ザンス２	Male
* Kentou Uzume	ウズメ２	Female
* Yamamoto Rangi	乱義２	Male
* Tokugawa Tone	深根２	Female
* Mix Tou	ミックス２	Female
* Sushinu the Gandhi	スシヌ２	Female
* Mouri Motonari	元就２	Male
* Lelikov Helman	レリコフ２	Female
* Dark Rance	ダークランス２	Male
* El Mofus	エール２	Player's choice
* Wass	ワッス２	Male
* Doss	ドッス２	Male
* Nagi su Ragarl	ナギ２	Female
* Hero Helman	ヒーロー２	Male

202239	-		あなた達は案内人ハニーについて、	Following the guide Hanny,
202240	+		ハニーインザスカイをゆっくりと進んでいた。	you were slowly advancing through Hanny in the Sky.

202241	Hanny	基本	「この辺りは雲の層が薄い部分があり、	「Around here the cloud layer is thin in places,
202242	+		　見た目は安全そうでも下に落ちることがあります。	　even if it looks safe you might fall through.
202243	+		　私の後をちゃんとついてきて下さいね」	　Please follow closely behind me.」

202244	Hanny		「こーう……スポッ、とね……」	「Like this... pop...」

202245	Hanny		「足を踏み外せば命はありません。	「If you step wrong your life is over.
202246	+		　年に365人は落ちる危険地帯ですよ」	　It's a danger zone where about 365 people fall every year.」

202247	Nagata-kun		「それ毎日誰か落ちてるって言わない！？」	「Don't say someone falls every single day!」

202248	Princess Panasonic		「毎日誰か落ちてるではありまちぇんの……」	「It'sh not that shomeone falls every day...」

202249	Masou Shizuka		「立ち入り禁止にしなさいよ、こんなとこ……」	「They should make this place off-limits...」

202250	Reset Kalar		「それ……毎日誰か落ちてる……」	「That means... someone falls every day...」

202251	Zance Leazas		「毎日誰か落ちてんじゃねーか」	「Someone falls every day, huh.」

202252	Kentou Uzume		「それ毎日誰か落ちてる？」	「Someone falls every day?」

202253	Yamamoto Rangi		「それ、毎日誰かが落ちてるってことじゃないか」	「Doesn't that mean someone falls every day?」

202254	Tokugawa Tone		「……毎日お葬式だね」	「...Daily funerals.」

202255	Mix Tou		「毎日誰か死んでるって……	「Someone dying every day...
202256	+		　対策しなさいよ、対策」	　Do something about it.」

202257	Sushinu the Gandhi		「毎日誰か落ちてるんだ……」	「Someone falls every day...」

202258	Mouri Motonari		「死が近い場所は好きだぞ！」	「I like places where death is close!」

202259	Lelikov Helman		「毎日誰か死ぬって大変な場所だねぇ。	「A place where someone dies every day sounds tough.
202260	+		　修羅の国だねぇ」	　It's like a land of carnage.」

202261	Dark Rance		「毎日誰かが落ちてるって意味じゃないか……」	「It means someone falls every day...」

202262	Hanny		「あっ！？　スポッと！？」	「Ah!? Pop!?」

202263	Hanny		「あーーーれーーー……」	「Theeeeere she goooes...」

202264	-		あなたの目の前で案内人ハニーは	Right in front of you, Guide Hanny
202265	+		地面へ吸い込まれるように消えていった。	was sucked into the ground and vanished.

202266	El Mofus		「…………。」	「............」

202267	-		あなたは棒で地面を探りながら	You decided to proceed carefully,
202268	+		慎重に進むことにした。	prodding the ground with a stick.

202269	-		今のあなたはたった一人、	Right now you are completely alone,
202270	+		もし足を踏み外せば助けてくれる人もいない。	with no one to save you if you step wrong.

202271	-		慎重になって、なりすぎるということはない。	You can never be too careful.
202272	+		ゆっくり、ゆっくりと、	Slowly, very slowly,
202273	+		焦れったいのを我慢して歩き続ける。	you continued walking while enduring the frustration.

202274	Nagata-kun		「ひえ〜〜……	「Hiee~...
202275	+		　こここ、怖ぇよぉ……＜エール＞……	　This is scary... ＜エール＞...
202276	+		　俺、マジこーゆーとこ駄目なんだよ……」	　I'm really bad with places like this...」

202277	Nagata-kun		「な、な、な、手を繋いでいこ？　な？」	「H-how about we hold hands? Yeah?」

202278	-		どちらかが落ちても大丈夫なよう、	So that if one falls the other can help,
202279	+		あなた達は手を繋いで進んで行く。	the two of you held hands while walking.

202280	Nagata-kun		「よっし、この程度俺とお前なら楽勝っしょ。	「Alright, this should be easy for us.
202281	+		　サクサク進んで行こうぜ、相棒」	　Let's move quickly, partner.」

202282	Nagata-kun		「……あ、でもゆっくり行こうな、相棒」	「...Ah, but let's go slowly, partner.」

202283	-		　	　
202284	+		　　＜ずるっ！！！！＞	　　＜Slip!!!!＞

202285	Nagata-kun		「うわああああ、＜エール＞！？」	「Uwaaaaaah, ＜エール＞!?」

202286	-		なんとあなたは足を踏み外してしまった。	Somehow you had stepped off the edge.
202287	+		目の前に真っ青な空が広がる。	A vast blue sky spread out before you.

202288	-		しかし落ちてはいない。	But you didn't fall.

202289	Nagata-kun		「ぬおぉおおおお！！！！	「Nuoaaaaah!!!!
202290	+		　ははは、早く上がってきてー！」	　Hahaha, hurry up and get back!」

202291	-		あなたの手をしっかりと、	Nagata-kun firmly held your hand,
202292	+		これだけは絶対に離すまいとするように、	determined not to let go no matter what,
202293	+		自分の身の危険も省みず長田君が掴んでくれていた。	even risking himself.

202294	-		あなたはなんとか、雲の上に戻ることが出来た。	You somehow managed to get back onto the cloud.

202295	Nagata-kun		「お……」	「Oh...」

202296	Nagata-kun		「ぉぉぉぉぉぉぉぉ……」	「Oooooooooh...」

202297	Nagata-kun		「俺がいて良かっただろ！？	「Good thing I was here, right!?
202298	+		　な、なあ？　相棒！」	　Right, partner!」

202299	-		未だに怖いのか長田君は	Still scared, Nagata-kun
202300	+		ぷるぷる震えながらそんなことを言った。	said that while trembling.

202301	Wass		「…………」	「............」

202302	Doss		「…………」	「............」

202303	-		二人はあなたよりも何倍も、	The two of them moved forward
202304	+		慎重に慎重に警戒しながら少しずつ前に進む。	many times more carefully than you.

202305	Wass		「＜エール＞、様は……」	「＜エール＞-sama is...」

202306	Doss		「……俺らの、後ろ」	「...Behind us.」

202307	-		あなただけは絶対に落とさないとするように、	They made sure you would never fall,
202308	+		前を歩くことは許されなかった。	so you were not allowed to walk in front.

202309	Wass		「と、当然です……」	「O-of course...」

202310	Doss		「……これも、恩返し」	「...This is also repaying a favor.」

202311	Wass		「う、うっす……」	「Y-yess...」

202312	Doss		「……うっす」	「...Yess.」

202313	-		二人は少し照れているようだった。	The two seemed a bit embarrassed.

202314	Princess Panasonic		「お、落ちてはいけまちぇんわよ。	「Y-you musht not fall.
202315	+		　わたち、＜エール＞が落ちても、	　Even if ＜エール＞ falls,
202316	+		　助けられまちぇんからね……」	　I won't be able to help...」

202317	Princess Panasonic		「…………」	「............」

202318	Princess Panasonic		「＜エール＞、わたちを抱えて行くでち」	「＜エール＞, carry me.」

202319	-		ぴょんと松下姫がジャンプし、	Princess Panasonic jumped with a boing
202320	+		あなたの腕の中に飛び込んできた。	and landed in your arms.

202321	-		腕の中にすっぽりと収まる松下姫は、	She fit perfectly in your arms
202322	+		それこそ人形のようだった。	like a little doll.

