# 34965	t６０８／売春／女	

259544	?		俺達はいくぜとザンスと元就、長田君などの男達は店に入っていく	Zance, Motonari, Nagata-kun and the other men say 'Let's
259545	+		興味津々のレリコフはエールを連れて、ちょっと見にいかないと言う	go' and enter the shop. Curious Lelikov Helman says to El, 'Want
259546	+		どんなシステムなのかとか、どんな風なのかとかしりたいじゃない。	to go have a little look?' She wants to know what kind of system
259547	+		と歩いているとボーイに呼び止められ、誘われて中に入る	it is and how it works. As they walk, a boy calls out to them and
259548	+		控え室	invites them inside. Waiting Room The boy skillfully gives various
259549	+		ボーイに言葉巧みにいろいろ説明される	explanations. If you're a virgin, you'll be looked down on; women
259550	+		　処女だとバカにされるよ、女も技を磨かないと	need to hone their skills too. You should learn techniques from
259551	+		　好きな男の子の為にもテクニックをプロから学ぶべき	a professional for the boy you like. If the first person is a virgin,
259552	+		　初めての人が童貞だとすごく痛いよ、そのままトラウマになって出来ない子も	it really hurts and can become a trauma that prevents them
259553	+		いいくるめられてけっこうその気になってしまうレリコフ	from doing it again. Lelikov Helman is persuaded and starts
259554	+		エールがひっぱって出て行く、駄目だよ	feeling quite interested. El pulls her and leaves, saying it's
259555	+		　選択でエールが自力で出ずに（ユーザーがやりたいという選択をした時は	no good. At the choice, if El doesn't leave on her own (when
259556	+		　リセットが現れて連れ出す	the user chooses to proceed Reset appears and takes her out.
