# 33763	t２３１／３／ザカリテの真実	

252662	?		翌日、ミステリアとルーシーが現れる。	The next day, Mysteria and Lucy appear. 「Magic used
252663	+		マジックがザカリテを使っただって、どこだいマジックは、まったくと慌てている	Xacalite? Where is Magic? Geez.」 They are panicking. Magic is
252664	+		マジックがどこにも居ない	nowhere to be found. When asked why they are so panicked,
252665	+		なにをそんなに慌てているんだと聞くと	they explain the truth of Xacalite's contract. Only the kings of
252666	+		ザカリテの契約の真実を教えてくれる、ゼスの王、それも女性しか使えない	Zeth, and only females, can use it. Gandhi couldn't use it to
252667	+		ガンジーは元より無理だった	begin with. Xacalite receives the contractor's soul as payment.
252668	+		ザカリテは契約として相手の魂を受け取る	「But Magic was living normally.」 「Wasn't there a number
252669	+		マジックは普通に生きていたぞ	somewhere? That is the remaining days of life. When it
252670	+		どこかに数字が無かったか、あれが残り寿命日数だ、それが無くなると魂は	reaches zero, the soul becomes Xacalite's. It becomes his toy
252671	+		ザカリテの物になる、永遠に転生する事なくザカリテのおもちゃだ	for eternity without ever reincarnating. Just like the founding
252672	+		いまだ、ゼス建国の王パセリがそうであるように（パセリはルーシーの友達）	king of Zeth, Parsley, still is (Parsley is Lucy's friend).
