# 34273	t２１１／４／宮島に向かうチャカ	

255918	?		その頃、朝	Meanwhile, morning. An ox-drawn carriage was traveling; Chaka and
255919	+		うし馬車が走っていた、チャカとメルフェイスが乗っている	Melfeis were inside. Melfeis is confused about why she was brought
255920	+		何故連れて来られたのか困惑するメルフェイス	along. Right now it's the middle of a war; it's okay, neither army will
255921	+		今は戦争の最中です、大丈夫だ２．３日は両軍は動かない	move for two or three days. Chaka, thinking about Melfeis, makes
255922	+		チャカはメルフェイスの事を考え一つの決意をする	a determination. A separate palace island, where at the beginning of
255923	+		離れ宮島、毎月始めに光の道が出来て渡れる場所	every month a path of light appears to cross. Called the holy land
255924	+		レベル神の聖地と呼ばれている、試験会場	of Level Gods, a testing ground. There are various Level Gods; some
255925	+		いろいろなレベル神がいる、中には莫大な賄賂を出す事で才能限界値を上げくれたり	will increase your talent limit in exchange for huge bribes. There
255926	+		する者もいるとか・・・	are those who do that... Also, some level you up without enough
255927	+		また経験も足りないのにレベルアップさせてくれたり、その逆も居る・・	experience, while others do the opposite... To save you, there is
255928	+		お前を救うにはレベルドレインしかない、レベルをさげるのじゃ	only level drain; your level must be lowered. No, now the world is
255929	+		駄目です、今は世界の危機、私は死んでもいい、戦わないと・・とメルフェイス	in crisis. I don't mind dying; I have to fight... says Melfeis. No, let's
255930	+		だめだ、いくぞ、お前にこれ以上、ああいう事をさせたくはないのじゃ	go. I don't want to let you go through something like that anymore.
