# 34558	t１５３／塔の入り口	

257806	?		ホラガの塔に到着した。専用の背景はありません。何かうまくごまかして	Arrived at Horaga's tower. There's no dedicated background. Need to cleverly
257807	+		塔の入り口に付いた。	work around that. Reached the entrance of the tower. Make the following
257808	+		この後の流れは長すぎない程度に読んでて面白い物にして	sequence interesting to read but not too long. Please check Horaga's
257809	+		　ホラガの性格　キャラ設定を確認して書いて下さい。	personality and character settings and write accordingly. Homosexual
257810	+		　ホモうんぬんは今回は性格の中心におきません。	themes will not be the focus of his personality this time. Since I want to
257811	+		　世捨て人的なのを主にしたいので、そういう俗世的な物をまだ持っているのはおかしいので	make him mainly a recluse, it would be strange if he still holds onto worldly
257812	+		　	
257813	+		　ホラガと日光、カフェ、カオスの会話・・	things. Conversations between Horaga and Nikkou, Cafe, Chaos... Nikkou says,
257814	+		　日光、貴方の知識が必要な時ですと言うが、聞く耳をもたない	'It's time we need your knowledge,' but he doesn't listen. He somehow lacks
257815	+		　なんか、覇気がない、昔からそんな有効的な奴ではなかったが、その時よりずっと	ambition. He was never that effective anyway, but now even less so. It's like
257816	+		　やる気がないというか他人行儀的。（もういろいろと興味や生きる目的を失っている	he has no motivation and is distant. (He's lost interest and purpose in life. He
257817	+		　男にも興味無さそうだ、びっくり	doesn't seem interested in men either, surprisingly. An old friend. I can't offer
257818	+		　旧知の友だ、とくにもてなしも出来ないが、ゆっくり休んでいってくれ。	much hospitality, but please rest well. The world, huh... I've heard about your
257819	+		　世界か・・君達の活躍は聞いている、がんばってくれ。あまり興味ない感じ。	efforts. Keep it up. Doesn't seem very interested. What's with that guy...?
257820	+		　なんだ、あいつは・・ランスは会話しても相性よくなく、嫌いと感じる。	My chemistry with Rance is off even when talking; I feel dislike. No women
257821	+		　女っけもないし、俺はなんて無駄な事をしたんだ。貴重な時間を無駄にしたー	around either. What a waste of time I've made. I wasted precious time-
257822	+		　せっかくだから、この世界の果てでセックスだ。と誰かを連れていく。	Might as well have sex at the edge of this world. He brings someone along.
