# 35092	t２４０／１／ダークランス	

261210	?		悪魔迷宮を進んでいると	While progressing through the demon labyrinth, Dark
261211	+		ダークランスが現れる	Rance appears. Ever since he was thrown down from
261212	+		ランスとはバベルの塔から突き落とされて以来	the Tower of Babel by Rance, He has been on a training
261213	+		　修行の冒険中	adventure. He aims to conquer all the places Rance ever
261214	+		　ランスが過去に冒険で立ち寄った場所を全て制覇する	visited during his past adventures. And then surpass you.
261215	+		　そしてお前を超える	Something like a chuunibyou (delusional teen syndrome)
261216	+		てなのを中二病ぽく	phrase. Rance teases him, amused: 'Oh? You knew
261217	+		ランスは面白がってちゃかす、ほう、よく俺様がここを通っていた事を知っていたな	well that I used to pass through here.' That's right, this
261218	+		そうだ、ここは俺とフェリスを手に入れ悪魔奴隷にした場所なのだー	is the place where I got Feliss and made her a demon
261219	+		むかっと怒るダークランス	slave. Dark Rance gets irritated and angry. Oh, here it
261220	+		おっ、くるか、よし、いっちょもんでやるぞとランスが戦う気になると	comes. Alright, let's give them a fight, Rance gets ready
261221	+		気持ちを落ち着かせて立ち去る、お前と戦うのはまだ先だと・・	to battle. He calms himself down and leaves, thinking
261222	+		リセット、おにいちゃん、マフラー使ってくれているんだね	that fighting you will have to wait... Reset, Onii-chan,
261223	+		ばいばい、気をつけてね	you're using the scarf I gave you. Bye-bye, take care.
