# 30769	２７０／闘神シグマ	
* Rance	ランス	Male
* Patton Helman	パットン	Male
* Kentou Kanami	かなみ	Female
* Sill Plain	シィル	Female
* Yuzuhara Yuzumi	柚美	Female
* Hunty Kalar	ハンティ	Female
* Miracle Tor	ミラクル	Female
* Sheila Helman	シーラ	Female
* Alkanese Rize	アルカネーゼ	Female
* Reset Kalar	リセット	Female
* Toushin Sigma	闘神シグマ	Male

30343	Rance	「おー、ここだここだ」	「Oh, here it is.」

30344	-	ランスは宝箱だんごを引き連れ、	Rance led the Treasure Chest Dumpling
30345	+	瓦礫に埋まった闘神シグマの元まで戻ってきた。	back to the rubble-buried Toushin Sigma.

30346	Rance	「で……こいつをどうすればいいんだ？」	「So...... what do we do with this?」

30347	Patton Helman	「この聖櫃の中身を起こすんだ。	「We wake up what's inside this Sacred Ark.
30348	+	　今は眠りに就いてる、闘神のコアを」	　The Toushin's core that's currently sleeping.」

30349	Rance	「ほー？」	「Hou?」

30350	Kentou Kanami	「中って、見ていいのかしら。	「Can we look inside?
30351	+	　ちょっと興味あるな……」	　I'm a bit curious......」

30352	-	ランスが、傍に控えたままの宝箱だんごの掲げる、	Rance casually lifted the lid
30353	+	宝箱の蓋をひょいと持ち上げた。	of the box held by the waiting dumpling.

30354	Rance	「ッ、ど、どわあああああッ！？	「Ugh, wh-whaaaaat!?」
30355	+	　ミ、ミ、ミイラ！？」	　A m-m-mummy!?」

30356	Kentou Kanami	「きゃーーーーーーっ！？」	「Kyaaaaaaa!?」

30357	Sill Plain	「こ、こ、こどもの、みいら、っ……！」	「A c-child's mummy......!」

30358	Yuzuhara Yuzumi	「かわいく、ない…………残念」	「Not cute at all............ Disappointing.」

30359	Hunty Kalar	「それが闘神の、本体さ。魂はまだ生きてる」	「That's the Toushin's real body. The soul is still alive.」

30360	Miracle Tor	「この聖櫃の中のミイラが、	「The mummy inside this Sacred Ark
30361	+	　遠隔操作によって操る金属人形。	　remotely controls the metal doll.
30362	+	　……それが、闘神だ」	　......That's a Toushin.」

30363	Rance	「ゼータの奴のあの箱も、中身はミイラなのか……	「So Zeta's box also had a mummy inside......
30364	+	　しかし、ガキを入れるとは……」	　But putting a kid in there......」

30365	Hunty Kalar	「子供じゃないよ。ポピンズだ」	「It's not a child. It's Poppins.」

30366	Sill Plain	「……ポピンズ、ですか……」	「......Poppins......?」

30367	Hunty Kalar	「ああ……思いだしたよ。ポピンズの聖魔導師。	「Yeah...... I remember now. Poppins the Holy Mage.
30368	+	　あいつか、シグマって……」	　So that's Sigma......」

30369	Patton Helman	「聖魔教団の幹部でお前と知り合いなんて珍しいな。	「Rare for you to know a Holy Magic Sect executive.
30370	+	　爺さんくらいかと思ったぜ」	　I thought it'd be some old guy.」

30371	Hunty Kalar	「仲良しって訳じゃあないよ。……ま、昔の話」	「We weren't exactly close...... Just old acquaintances.」

30372	Rance	「ふーん？　まあいい。	「Hmm? Whatever.
30373	+	　じゃあこいつの意識を起こせばいいのか」	　So we just need to wake this one's consciousness?」

30374	Patton Helman	「おう。頼むぜ、シーラ」	「Yeah. Do it, Sheila.」

30375	Sheila Helman	「……はい」	「......Yes.」

30376	Hunty Kalar	「あ。ちょっとそこのエロ総統、	「Ah. Hey, you perverted Supreme Leader,
30377	+	　誰か拘束しといて。今度は邪魔されると困る」	　someone restrain him. We can't have interference this time.」

